date,session_key,throttle,speed,rpm,brake,n_gear,meeting_key,driver_number,drs,lap_number,weather_date,air_temperature,track_temperature
2024-12-08 14:15:34.203000+00:00,9662,100,232,10758,0,6,1252,55,0,49,,,
2024-12-08 14:15:34.363000+00:00,9662,100,234,10834,0,6,1252,55,0,49,,,
2024-12-08 14:15:34.723000+00:00,9662,100,243,11202,0,6,1252,55,0,49,,,
2024-12-08 14:15:35.123000+00:00,9662,100,251,11579,0,6,1252,55,0,49,,,
2024-12-08 14:15:35.283000+00:00,9662,100,255,11679,0,6,1252,55,0,49,,,
2024-12-08 14:15:35.563000+00:00,9662,100,259,11425,0,6,1252,55,0,49,,,
2024-12-08 14:15:35.923000+00:00,9662,100,265,10497,0,7,1252,55,0,49,,,
2024-12-08 14:15:36.083000+00:00,9662,100,266,10702,0,7,1252,55,0,49,,,
2024-12-08 14:15:36.323000+00:00,9662,100,269,10905,0,7,1252,55,0,49,,,
2024-12-08 14:15:36.803000+00:00,9662,100,274,10983,0,7,1252,55,0,49,,,
2024-12-08 14:15:37.123000+00:00,9662,100,276,11046,0,7,1252,55,0,49,,,
2024-12-08 14:15:37.283000+00:00,9662,100,277,11092,0,7,1252,55,0,49,,,
2024-12-08 14:15:37.524000+00:00,9662,100,277,11179,0,7,1252,55,0,49,,,
2024-12-08 14:15:37.764000+00:00,9662,100,280,11228,0,7,1252,55,0,49,,,
2024-12-08 14:15:38.044000+00:00,9662,24,271,10702,100,7,1252,55,0,49,,,
2024-12-08 14:15:38.204000+00:00,9662,0,271,10212,100,7,1252,55,0,49,,,
2024-12-08 14:15:38.444000+00:00,9662,0,220,9232,100,7,1252,55,0,49,,,
2024-12-08 14:15:38.684000+00:00,9662,0,202,8998,100,7,1252,55,0,49,,,
2024-12-08 14:15:39.004000+00:00,9662,0,182,10271,100,6,1252,55,0,49,,,
2024-12-08 14:15:39.324000+00:00,9662,0,169,10387,100,5,1252,55,0,49,,,
2024-12-08 14:15:39.684000+00:00,9662,0,162,9869,0,4,1252,55,0,49,,,
2024-12-08 14:15:39.884000+00:00,9662,3,154,9748,0,4,1252,55,0,49,,,
2024-12-08 14:15:40.044000+00:00,9662,40,151,9554,0,4,1252,55,0,49,,,
2024-12-08 14:15:40.444000+00:00,9662,65,154,10056,0,4,1252,55,0,49,,,
2024-12-08 14:15:40.643000+00:00,9662,65,159,10336,0,4,1252,55,0,49,,,
2024-12-08 14:15:40.883000+00:00,9662,76,165,10388,0,4,1252,55,0,49,,,
2024-12-08 14:15:41.123000+00:00,9662,99,172,11228,0,4,1252,55,0,49,,,
2024-12-08 14:15:41.283000+00:00,9662,99,180,11848,0,4,1252,55,0,49,,,
2024-12-08 14:15:41.443000+00:00,9662,99,184,10868,0,4,1252,55,0,49,,,
2024-12-08 14:15:41.683000+00:00,9662,99,192,10425,0,5,1252,55,0,49,,,
2024-12-08 14:15:41.883000+00:00,9662,99,200,10837,0,5,1252,55,0,49,,,
2024-12-08 14:15:42.163000+00:00,9662,100,210,11232,0,5,1252,55,0,49,,,
2024-12-08 14:15:42.603000+00:00,9662,100,221,11205,0,5,1252,55,0,49,,,
2024-12-08 14:15:42.963000+00:00,9662,100,231,10572,0,6,1252,55,0,49,,,
2024-12-08 14:15:43.123000+00:00,9662,100,232,10712,0,6,1252,55,0,49,,,
2024-12-08 14:15:43.523000+00:00,9662,93,241,11180,0,6,1252,55,0,49,,,
2024-12-08 14:15:43.723000+00:00,9662,80,243,11251,0,6,1252,55,0,49,,,
2024-12-08 14:15:43.924000+00:00,9662,77,243,11078,0,6,1252,55,0,49,,,
2024-12-08 14:15:44.244000+00:00,9662,78,243,11113,0,6,1252,55,0,49,,,
2024-12-08 14:15:44.524000+00:00,9662,75,243,11362,0,6,1252,55,0,49,,,
2024-12-08 14:15:44.804000+00:00,9662,99,247,11453,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:45.244000+00:00,9662,99,254,12053,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:45.604000+00:00,9662,100,259,10469,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:45.764000+00:00,9662,100,261,10542,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:45.924000+00:00,9662,100,261,10633,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:46.284000+00:00,9662,100,262,10517,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:46.524000+00:00,9662,83,261,10501,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:46.844000+00:00,9662,81,261,10594,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:47.004000+00:00,9662,100,261,10621,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:47.323000+00:00,9662,100,263,10651,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:47.643000+00:00,9662,100,265,10801,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:47.843000+00:00,9662,100,267,10838,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:48.163000+00:00,9662,100,268,10855,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:48.523000+00:00,9662,100,271,10967,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:48.683000+00:00,9662,100,274,10994,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:48.843000+00:00,9662,100,276,11061,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:49.003000+00:00,9662,100,277,11126,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:49.203000+00:00,9662,99,278,11240,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:49.523000+00:00,9662,99,283,11333,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:49.763000+00:00,9662,100,285,11404,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:50.043000+00:00,9662,100,287,11501,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:50.283000+00:00,9662,100,289,11550,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:50.443000+00:00,9662,100,289,11634,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:50.684000+00:00,9662,100,291,11653,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:51.044000+00:00,9662,100,293,11724,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:51.244000+00:00,9662,100,293,11677,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:51.484000+00:00,9662,100,293,11720,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:51.644000+00:00,9662,100,293,11717,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:52.004000+00:00,9662,100,293,11731,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:52.364000+00:00,9662,100,293,11715,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:52.764000+00:00,9662,100,291,11578,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:52.924000+00:00,9662,48,290,11009,100,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:53.204000+00:00,9662,10,255,11009,100,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:53.484000+00:00,9662,0,213,9049,100,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:53.804000+00:00,9662,0,178,9172,100,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:53.964000+00:00,9662,0,162,9054,100,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:54.163000+00:00,9662,0,146,8940,100,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:54.443000+00:00,9662,0,129,9220,100,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:54.683000+00:00,9662,0,121,9047,100,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:54.923000+00:00,9662,0,114,8148,100,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:55.243000+00:00,9662,0,108,7445,100,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:55.643000+00:00,9662,0,95,7113,100,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:56.003000+00:00,9662,2,92,6854,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:56.163000+00:00,9662,16,91,6908,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:56.523000+00:00,9662,46,92,7381,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:56.803000+00:00,9662,50,97,7587,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:57.003000+00:00,9662,53,102,7856,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:57.204000+00:00,9662,58,107,8215,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:57.444000+00:00,9662,62,115,8949,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:57.724000+00:00,9662,72,122,9592,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:57.884000+00:00,9662,79,130,9782,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:58.284000+00:00,9662,99,149,11487,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:58.644000+00:00,9662,99,164,11013,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:58.844000+00:00,9662,99,174,11190,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:59.084000+00:00,9662,99,187,11509,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:59.484000+00:00,9662,99,199,10660,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:59.684000+00:00,9662,99,208,11006,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:15:59.884000+00:00,9662,99,215,11421,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:00.044000+00:00,9662,99,221,11611,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:00.244000+00:00,9662,100,227,10631,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:00.484000+00:00,9662,100,231,10319,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:00.723000+00:00,9662,99,237,10777,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:01.003000+00:00,9662,99,243,11162,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:01.323000+00:00,9662,99,249,11519,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:01.763000+00:00,9662,99,258,11825,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:02.043000+00:00,9662,99,264,10843,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:02.203000+00:00,9662,99,264,10694,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:02.363000+00:00,9662,99,268,10701,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:02.563000+00:00,9662,99,271,10879,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:02.763000+00:00,9662,99,274,10879,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:03.043000+00:00,9662,99,278,11153,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:03.483000+00:00,9662,99,282,11277,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:03.804000+00:00,9662,99,286,11452,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:03.964000+00:00,9662,99,288,11525,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:04.204000+00:00,9662,99,289,11566,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:04.404000+00:00,9662,99,292,11688,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:04.684000+00:00,9662,99,294,11749,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:04.844000+00:00,9662,99,295,10769,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:05.044000+00:00,9662,99,296,10528,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:05.324000+00:00,9662,99,299,10663,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:05.644000+00:00,9662,99,301,10728,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:05.924000+00:00,9662,99,301,10779,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:06.204000+00:00,9662,99,301,10803,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:06.364000+00:00,9662,99,306,10823,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:06.524000+00:00,9662,99,306,10878,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:06.924000+00:00,9662,99,307,10917,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:07.164000+00:00,9662,99,308,10952,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:07.324000+00:00,9662,99,308,10975,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:07.483000+00:00,9662,99,309,10975,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:07.723000+00:00,9662,99,310,11004,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:07.883000+00:00,9662,99,310,11032,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:08.203000+00:00,9662,99,311,11056,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:08.523000+00:00,9662,99,312,11111,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:08.683000+00:00,9662,99,313,11095,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:08.963000+00:00,9662,99,313,11089,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:09.283000+00:00,9662,99,312,11094,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:09.683000+00:00,9662,99,312,11053,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:09.923000+00:00,9662,99,311,11067,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:10.284000+00:00,9662,99,310,11031,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:10.564000+00:00,9662,99,310,10973,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:10.884000+00:00,9662,99,309,10992,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:11.084000+00:00,9662,99,308,10888,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:11.244000+00:00,9662,88,306,10611,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:11.404000+00:00,9662,12,297,10559,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:11.564000+00:00,9662,0,280,9439,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:11.924000+00:00,9662,0,220,8498,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:12.124000+00:00,9662,0,196,7953,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:12.324000+00:00,9662,0,173,7758,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:12.524000+00:00,9662,0,152,8088,100,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:12.724000+00:00,9662,0,136,8298,100,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:13.084000+00:00,9662,0,109,8951,100,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:13.244000+00:00,9662,0,97,8192,100,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:13.484000+00:00,9662,0,88,7275,100,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:13.724000+00:00,9662,0,81,7135,100,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:14.044000+00:00,9662,0,70,5808,100,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:14.363000+00:00,9662,0,65,5236,100,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:14.603000+00:00,9662,0,61,5190,100,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:14.883000+00:00,9662,9,59,5068,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:15.203000+00:00,9662,34,61,5674,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:15.363000+00:00,9662,34,64,5986,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:15.603000+00:00,9662,41,69,6425,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:15.963000+00:00,9662,57,79,7382,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:16.243000+00:00,9662,50,90,6842,0,2,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:16.403000+00:00,9662,46,92,7104,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:16.603000+00:00,9662,39,94,7155,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:16.884000+00:00,9662,37,96,7283,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:17.084000+00:00,9662,37,97,7439,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:17.324000+00:00,9662,37,97,7563,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:17.604000+00:00,9662,50,100,7801,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:17.844000+00:00,9662,59,106,8533,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:18.004000+00:00,9662,60,109,8672,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:18.244000+00:00,9662,68,118,9228,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:18.444000+00:00,9662,75,125,9829,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:18.604000+00:00,9662,83,130,10381,0,3,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:19.004000+00:00,9662,99,149,10310,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:19.284000+00:00,9662,99,156,10514,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:19.724000+00:00,9662,99,181,11674,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:20.084000+00:00,9662,99,196,10702,0,4,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:20.484000+00:00,9662,99,207,11277,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:20.684000+00:00,9662,99,216,11277,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:20.963000+00:00,9662,99,222,11986,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:21.283000+00:00,9662,99,233,10440,0,5,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:21.483000+00:00,9662,99,237,10977,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:21.643000+00:00,9662,100,242,11098,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:21.883000+00:00,9662,100,246,11295,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:22.163000+00:00,9662,100,250,11530,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:22.363000+00:00,9662,99,255,11706,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:22.563000+00:00,9662,100,258,11833,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:22.883000+00:00,9662,99,259,10883,0,6,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:23.083000+00:00,9662,99,266,10626,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:23.243000+00:00,9662,100,269,10738,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:23.444000+00:00,9662,100,270,10910,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:23.684000+00:00,9662,100,274,11008,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:24.004000+00:00,9662,100,278,11147,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:24.324000+00:00,9662,100,281,11320,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:24.604000+00:00,9662,100,285,11414,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:24.764000+00:00,9662,100,287,11492,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:25.084000+00:00,9662,100,290,11569,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:25.244000+00:00,9662,100,291,11661,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:25.404000+00:00,9662,100,292,11115,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:25.564000+00:00,9662,100,294,10620,0,7,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:25.884000+00:00,9662,100,297,10580,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:26.164000+00:00,9662,100,296,10638,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:26.444000+00:00,9662,100,300,10668,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:26.684000+00:00,9662,100,301,10652,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:26.884000+00:00,9662,100,301,10728,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:27.084000+00:00,9662,100,301,10728,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:27.284000+00:00,9662,100,303,10803,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:27.524000+00:00,9662,99,304,10786,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
2024-12-08 14:16:27.723000+00:00,9662,100,303,10788,0,8,1252,55,0,49,2024-12-08 14:15:44.661000+00:00,26.0,29.7
